State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude, Max Hourly HI Rate (MMBtu/hr)
NY,23rd and 3rd,7910,2302,,2019,RGGI,871.46,12,35913.34,,0.11,0.0194,1.857,21804.344,366949.48,2,NPCC,Kings County,Electric Utility,New York Power Authority,New York Power Authority,"CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.663,-74,650
NY,Bayswater Peaking Facility,55699,1,,2019,RGGI,2308.71,12,126793.7,,0.409,0.0118,6.513,81081.649,1364364.19,2,,Queens County,Electric Utility,"Bayswater Peaking Facility, LLC","Bayswater Peaking Facility, LLC","CSNOX : Glenroy Leslie (608617) (Ended Apr 22, 2019)<br>Ryan McQueeney (608817) (Started Apr 22, 2019),ARP : Glenroy Leslie (608617) (Ended Apr 22, 2019)<br>Ryan McQueeney (608817) (Started Apr 22, 2019),CSSO2G1 : Glenroy Leslie (608617) (Ended Apr 22, 2019)<br>Ryan McQueeney (608817) (Started Apr 22, 2019),RGGI : Glenroy Leslie (608617) (Ended Apr 22, 2019)<br>Ryan McQueeney (608817) (Started Apr 22, 2019),CSOSG2 : Glenroy Leslie (608617) (Ended Apr 22, 2019)<br>Ryan McQueeney (608817) (Started Apr 22, 2019)","CSNOX : Sarasi Sam (609174) (Ended Jan 11, 2019)<br>Paul Aronian (603265) (Started Jan 11, 2019) (Ended Apr 09, 2019)<br>Ryan McQueeney (608817) (Started Apr 09, 2019) (Ended Apr 22, 2019)<br>Randall Osteen (609382) (Started Apr 22, 2019),ARP : Sarasi Sam (609174) (Ended Jan 11, 2019)<br>Paul Aronian (603265) (Started Jan 11, 2019) (Ended Apr 09, 2019)<br>Ryan McQueeney (608817) (Started Apr 09, 2019) (Ended Apr 22, 2019)<br>Randall Osteen (609382) (Started Apr 22, 2019),CSSO2G1 : Sarasi Sam (609174) (Ended Jan 11, 2019)<br>Paul Aronian (603265) (Started Jan 11, 2019) (Ended Apr 09, 2019)<br>Ryan McQueeney (608817) (Started Apr 09, 2019) (Ended Apr 22, 2019)<br>Randall Osteen (609382) (Started Apr 22, 2019),RGGI : Sarasi Sam (609174) (Ended Jan 11, 2019)<br>Paul Aronian (603265) (Started Jan 11, 2019) (Ended Apr 09, 2019)<br>Ryan McQueeney (608817) (Started Apr 09, 2019) (Ended Apr 22, 2019)<br>Randall Osteen (609382) (Started Apr 22, 2019),CSOSG2 : Sarasi Sam (609174) (Ended Jan 11, 2019)<br>Paul Aronian (603265) (Started Jan 11, 2019) (Ended Apr 09, 2019)<br>Ryan McQueeney (608817) (Started Apr 09, 2019) (Ended Apr 22, 2019)<br>Randall Osteen (609382) (Started Apr 22, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction<br>Water Injection,,,40.6106,-73.7614,650
NY,Bethpage Energy Center,50292,GT3,,2019,RGGI,1053.65,12,47016.8,,0.141,0.0107,1.773,27831.209,468317.796,2,,Nassau County,Electric Utility,"CPN Bethpage 3rd Turbine, Inc.","Calpine Operating Services Company, Inc.","CSOSG2 : Glen Stockhausen (3292),CSNOX : Glen Stockhausen (3292),CSSO2G1 : Glen Stockhausen (3292),RGGI : Glen Stockhausen (3292),ARP : Glen Stockhausen (3292)","CSOSG2 : Patrick Blanchard (1082),CSNOX : Patrick Blanchard (1082),CSSO2G1 : Patrick Blanchard (1082),RGGI : Patrick Blanchard (1082),ARP : Patrick Blanchard (1082)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,40.7469,-73.4994,270
NY,Brentwood,7912,BW01,,2019,RGGI,1262.95,12,55602.77,,0.163,0.0292,3.317,32189.954,541649.263,2,,Suffolk County,Electric Utility,New York Power Authority,New York Power Authority,"ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.787,-73.2933,270
NY,Edgewood Energy,55786,CT01,,2019,RGGI,809.97,12,33333.18,,0.099,0.0207,1.951,19551.553,328953.191,2,,Suffolk County,Electric Utility,"J Power USA Development Co, Ltd.","J Power USA Development Co, Ltd.","ARP : Paul E Peterson (607880),RGGI : Paul E Peterson (607880),CSNOX : Paul E Peterson (607880),CSSO2G1 : Paul E Peterson (607880),CSOSG2 : Paul E Peterson (607880)","ARP : Jason White (608523),RGGI : Jason White (608523),CSNOX : Jason White (608523),CSSO2G1 : Jason White (608523),CSOSG2 : Jason White (608523)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,40.7861,-73.2931,270
NY,Edgewood Energy,55786,CT02,,2019,RGGI,711.83,12,29828.41,,0.092,0.0226,2.083,18282.302,307624.49,2,,Suffolk County,Electric Utility,"J Power USA Development Co, Ltd.","J Power USA Development Co, Ltd.","CSSO2G1 : Paul E Peterson (607880),CSNOX : Paul E Peterson (607880),ARP : Paul E Peterson (607880),RGGI : Paul E Peterson (607880),CSOSG2 : Paul E Peterson (607880)","CSSO2G1 : Jason White (608523),CSNOX : Jason White (608523),ARP : Jason White (608523),RGGI : Jason White (608523),CSOSG2 : Jason White (608523)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Water Injection<br>Selective Catalytic Reduction,,,40.7861,-73.2931,270
NY,Harlem River Yard,7914,HR01,,2019,RGGI,469.87,12,18534.66,,0.057,0.0195,1.032,11348.23,190972.956,2,,Bronx County,Electric Utility,New York Power Authority,New York Power Authority,"CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.7989,-73.9147,270
NY,Harlem River Yard,7914,HR02,,2019,RGGI,307.14,12,12348.17,,0.037,0.0255,0.706,7309.829,123000.963,2,,Bronx County,Electric Utility,New York Power Authority,New York Power Authority,"CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.7989,-73.9147,270
NY,Hell Gate,7913,HG01,,2019,RGGI,463.15,12,18355.98,,0.055,0.0241,1.068,10963.148,184488.762,2,,Bronx County,Electric Utility,New York Power Authority,New York Power Authority,"CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.7988,-73.9093,270
NY,Hell Gate,7913,HG02,,2019,RGGI,307.37,12,12092.64,,0.039,0.0242,0.749,7711.327,129754.01,2,,Bronx County,Electric Utility,New York Power Authority,New York Power Authority,"CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.7988,-73.9093,270
NY,North 1st,7915,NO1,,2019,RGGI,754.12,12,33613.53,,0.102,0.0184,1.721,20278.177,341197.426,2,NPCC,Kings County,Electric Utility,New York Power Authority,New York Power Authority,"CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.7168,-73.9665,457
NY,Pouch Terminal,8053,PT01,,2019,RGGI,1173.05,12,52945.52,,0.161,0.0152,2.603,31967.695,537918.905,2,NPCC,Richmond County,Electric Utility,New York Power Authority,New York Power Authority,"RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.6188,-74.069,457
NY,Vernon Boulevard,7909,VB01,,2019,RGGI,380.9,12,14635.77,,0.043,0.0337,1.011,8567.504,144159.067,2,,Queens County,Electric Utility,New York Power Authority,New York Power Authority,"ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.7539,-73.9506,480
NY,Vernon Boulevard,7909,VB02,,2019,RGGI,582.72,12,22668.47,,0.066,0.0351,1.619,13057.428,219708.795,2,,Queens County,Electric Utility,New York Power Authority,New York Power Authority,"CSNOX : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),ARP : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),RGGI : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSSO2G1 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019),CSOSG2 : John M Kahabka (604275) (Ended Apr 30, 2019)<br>Joshua P Ramos (605253) (Started Apr 30, 2019)","CSNOX : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),ARP : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),RGGI : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSSO2G1 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019),CSOSG2 : Joshua P Ramos (605253) (Ended Apr 30, 2019)<br>Patricia Meehan (609388) (Started Apr 30, 2019)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,40.7539,-73.9506,457
NY,Somerset Operating Company  (Kintigh),6082,1,,2019,RGGI,1137.25,12,376367.67,,949.467,0.2514,397.253,364032.953,3548075.135,2,NPCC,Niagara County,Electric Utility,"Somerset Operating Company, LLC","Somerset Operating Company, LLC","CSNOX : John C Marabella (1490),RGGI : John C Marabella (1490),CSOSG2 : John C Marabella (1490),CSSO2G1 : John C Marabella (1490),ARP : John C Marabella (1490),MATS : John C Marabella (1490)","CSNOX : Daniel L Heidemann Jr. (608220),RGGI : Daniel L Heidemann Jr. (608220),CSOSG2 : Daniel L Heidemann Jr. (608220),CSSO2G1 : Daniel L Heidemann Jr. (608220),ARP : Daniel L Heidemann Jr. (608220),MATS : Daniel L Heidemann Jr. (608220)",Phase 2,Early Election,Operating,Dry bottom wall-fired boiler,Coal,Residual Oil,Wet Limestone,Selective Catalytic Reduction<br>Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,43.3561,-78.6039,6280
NY,Covanta Niagara,50472,R1B01,,2019,RGGI,2224,12,0,247560.5,0,0.0496,8.823,21669.9,364659.175,2,,Niagara County,Cogeneration,"Covanta Niagara, LLC","Covanta Niagara, LLC","SIPNOX : Chris Schifferli (607165),RGGI : Chris Schifferli (607165)","SIPNOX : ,RGGI : ",,,Operating,Dry bottom wall-fired boiler,Natural Gas,,,Selective Non-catalytic Reduction,,,43.0839,-79.0056,440
NY,Astoria Generating Station,8906,31RH,CP30,2019,RGGI,4251.43,12,436522.97,,5.694,0.0421,57.95,152785.453,2559387.021,2,,Queens County,Electric Utility,"Astoria Generating Company, LP","Astoria Operating Services, Inc.","CSSO2G1 : Andrew Oliver (601740),CSOSG2 : Andrew Oliver (601740),RGGI : Andrew Oliver (601740),ARP : Andrew Oliver (601740),CSNOX : Andrew Oliver (601740)","CSSO2G1 : ,CSOSG2 : ,RGGI : ,ARP : ,CSNOX : ",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,,,,40.7869,-73.9122,1930
NY,Astoria Generating Station,8906,32SH,CP30,2019,RGGI,4252.37,12,436527.55,,5.309,0.0475,59.984,145494.25,2437511.01,2,,Queens County,Electric Utility,"Astoria Generating Company, LP","Astoria Operating Services, Inc.","CSNOX : Andrew Oliver (601740),ARP : Andrew Oliver (601740),CSOSG2 : Andrew Oliver (601740),RGGI : Andrew Oliver (601740),CSSO2G1 : Andrew Oliver (601740)","CSNOX : ,ARP : ,CSOSG2 : ,RGGI : ,CSSO2G1 : ",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,,,,40.7869,-73.9122,1982
NY,Bowline Generating Station,2625,2,,2019,RGGI,598.28,12,154316.12,,4.827,0.0806,92.736,102291.352,1725556.406,2,,Rockland County,Electric Utility,"GenOn Bowline, LLC","GenOn Bowline, LLC","CSOSG2 : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),MATS : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),CSSO2G1 : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),RGGI : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),CSNOX : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019),ARP : Gerard Lafond (609131) (Ended Sep 24, 2019)<br>David Freysinger (609503) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Mark A Gouveia (1427) (Started Sep 26, 2019)","CSOSG2 : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),MATS : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),CSSO2G1 : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),RGGI : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),CSNOX : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019),ARP : Mark A Gouveia (1427) (Ended Sep 24, 2019)<br>Randall Lack (2843) (Started Sep 24, 2019) (Ended Sep 26, 2019)<br>Gerard Lafond (609131) (Started Sep 26, 2019)",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,41.2044,-73.9689,3717
NY,East River,2493,60,,2019,RGGI,6258.75,12,0,5156454.25,17.757,0.125,437.44,397614.975,6652228,2,,New York County,Cogeneration,"Consolidated Edison of New York, Inc.","Consolidated Edison of New York, Inc.","CSSO2G1 : Andrea Schmitz (607301),RGGI : Andrea Schmitz (607301),ARP : Andrea Schmitz (607301),CSOSG2 : Andrea Schmitz (607301),MATS : Andrea Schmitz (607301),CSNOX : Andrea Schmitz (607301)","CSSO2G1 : Constantine Sanoulis (607630),RGGI : Constantine Sanoulis (607630),ARP : Constantine Sanoulis (607630),CSOSG2 : Constantine Sanoulis (607630),MATS : Constantine Sanoulis (607630),CSNOX : Constantine Sanoulis (607630)",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,,,,40.7281,-73.9742,7600
NY,East River,2493,70,,2019,RGGI,4163,12,0,2657727.25,16.944,0.103,207.138,234534.9,3908059.875,2,,New York County,Electric Utility,"Consolidated Edison of New York, Inc.","Consolidated Edison of New York, Inc.","CSSO2G1 : Andrea Schmitz (607301),CSOSG2 : Andrea Schmitz (607301),ARP : Andrea Schmitz (607301),CSNOX : Andrea Schmitz (607301),MATS : Andrea Schmitz (607301),RGGI : Andrea Schmitz (607301)","CSSO2G1 : Constantine Sanoulis (607630),CSOSG2 : Constantine Sanoulis (607630),ARP : Constantine Sanoulis (607630),CSNOX : Constantine Sanoulis (607630),MATS : Constantine Sanoulis (607630),RGGI : Constantine Sanoulis (607630)",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,,,,40.7281,-73.9742,2300
